"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"1",201608,1,20160614135717,"BT",1.859819,-162.0923891,57.1712781,279.501879,57,-162.0923891
"2",201608,1,20160614135717,"MIX1",320.928934,-162.0923891,57.1712781,279.501879,57,-162.0923891
"3",201608,1,20160614135717,"PK1",0.32684,-162.0923891,57.1712781,279.501879,57,-162.0923891
"4",201608,1,20160614135952,"BT",4.865994,-162.0933662,57.1629804,280.002633,57.33,-162.0933662
"5",201608,1,20160614135952,"MIX1",908.573945,-162.0933662,57.1629804,280.002633,57.33,-162.0933662
"6",201608,1,20160614135952,"PK1",6.979084,-162.0933662,57.1629804,280.002633,57.33,-162.0933662
"7",201608,1,20160614140228,"BT",3.764629,-162.0943795,57.1546999,280.50097,57.38,-162.0943795
"8",201608,1,20160614140228,"MIX1",896.062785,-162.0943795,57.1546999,280.50097,57.38,-162.0943795
"9",201608,1,20160614140228,"PK1",2.417659,-162.0943795,57.1546999,280.50097,57.38,-162.0943795
"10",201608,1,20160614140505,"BT",2.707442,-162.0946283,57.1463243,281.002815,57.31,-162.0946283
"11",201608,1,20160614140505,"MIX1",819.272328,-162.0946283,57.1463243,281.002815,57.31,-162.0946283
"12",201608,1,20160614140505,"PK1",0.77471,-162.0946283,57.1463243,281.002815,57.31,-162.0946283
"13",201608,1,20160614140740,"BT",3.440915,-162.0953964,57.1380292,281.501457,57.08,-162.0953964
"14",201608,1,20160614140740,"MIX1",792.572696,-162.0953964,57.1380292,281.501457,57.08,-162.0953964
"15",201608,1,20160614140740,"PK1",0.708328,-162.0953964,57.1380292,281.501457,57.08,-162.0953964
"16",201608,1,20160614141016,"BT",1.813176,-162.0960726,57.1296865,282.003039,56.66,-162.0960726
"17",201608,1,20160614141016,"MIX1",650.971393,-162.0960726,57.1296865,282.003039,56.66,-162.0960726
"18",201608,1,20160614141016,"PK1",2.800213,-162.0960726,57.1296865,282.003039,56.66,-162.0960726
"19",201608,1,20160614141252,"BT",1.497302,-162.0967417,57.121351,282.502929,56.7,-162.0967417
"20",201608,1,20160614141252,"MIX1",696.640795,-162.0967417,57.121351,282.502929,56.7,-162.0967417
"21",201608,1,20160614141252,"PK1",0.720955,-162.0967417,57.121351,282.502929,56.7,-162.0967417
"22",201608,1,20160614141527,"BT",2.125278,-162.0973129,57.1130282,283.002575,57.14,-162.0973129
"23",201608,1,20160614141527,"MIX1",771.070943,-162.0973129,57.1130282,283.002575,57.14,-162.0973129
"24",201608,1,20160614141527,"PK1",12.982953,-162.0973129,57.1130282,283.002575,57.14,-162.0973129
"25",201608,1,20160614141803,"BT",44.398286,-162.0978316,57.1047226,283.500636,57.38,-162.0978316
"26",201608,1,20160614141803,"MIX1",939.572585,-162.0978316,57.1047226,283.500636,57.38,-162.0978316
"27",201608,1,20160614141803,"PK1",14.844834,-162.0978316,57.1047226,283.500636,57.38,-162.0978316
"28",201608,1,20160614142040,"BT",1.345262,-162.0984187,57.0963573,284.002615,56.92,-162.0984187
"29",201608,1,20160614142040,"MIX1",1108.935709,-162.0984187,57.0963573,284.002615,56.92,-162.0984187
"30",201608,1,20160614142040,"PK1",1.002855,-162.0984187,57.0963573,284.002615,56.92,-162.0984187
"31",201608,1,20160614142317,"BT",89.455923,-162.0990342,57.0880667,284.501116,56.68,-162.0990342
"32",201608,1,20160614142317,"MIX1",1309.041065,-162.0990342,57.0880667,284.501116,56.68,-162.0990342
"33",201608,1,20160614142317,"PK1",0.661178,-162.0990342,57.0880667,284.501116,56.68,-162.0990342
"34",201608,1,20160614142556,"BT",2.298645,-162.0992944,57.0797223,285.001839,56.13,-162.0992944
"35",201608,1,20160614142556,"MIX1",1280.094036,-162.0992944,57.0797223,285.001839,56.13,-162.0992944
"36",201608,1,20160614142556,"PK1",2.520503,-162.0992944,57.0797223,285.001839,56.13,-162.0992944
"37",201608,1,20160614142832,"BT",9.307237,-162.0997478,57.071399,285.50137,55.83,-162.0997478
"38",201608,1,20160614142832,"MIX1",1096.052438,-162.0997478,57.071399,285.50137,55.83,-162.0997478
"39",201608,1,20160614142832,"PK1",1.54761,-162.0997478,57.071399,285.50137,55.83,-162.0997478
"40",201608,1,20160614143108,"BT",7.683341,-162.1002983,57.0630502,286.002478,55.92,-162.1002983
"41",201608,1,20160614143108,"MIX1",872.329998,-162.1002983,57.0630502,286.002478,55.92,-162.1002983
"42",201608,1,20160614143108,"PK1",1.331525,-162.1002983,57.0630502,286.002478,55.92,-162.1002983
"43",201608,1,20160614143344,"BT",2.44601,-162.1008154,57.054737,286.502142,56.45,-162.1008154
"44",201608,1,20160614143344,"MIX1",833.727135,-162.1008154,57.054737,286.502142,56.45,-162.1008154
